콘텐츠아이디,콘텐츠분류명,콘텐츠분류코드,콘텐츠명,지역명,광역코드,시군구명,시군구코드,대표이미지 URL,기사상세정보URL
9fc504a1-0fe3-451e-929b-34af7e4afc39,이색체험여행,10200,“원주에 이런 곳이!” 초콜릿·자연·생활의료기기·주방용품·화장품 잇는 산업관광,강원특별자치도,32,원주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=84416dc0-146e-4361-9e51-66d6302dd037,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9fc504a1-0fe3-451e-929b-34af7e4afc39
dada5afd-06c1-48fc-87b7-c878fbba50ab,자연풍경여행 ,11000,"우리나라 국가정원 1호, 순천만정원",전라남도,38,순천시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=448f821d-b517-4a9c-abe3-0dbb29d45299,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=dada5afd-06c1-48fc-87b7-c878fbba50ab
5df25969-d771-43f3-896b-b363063d0fa5,자연풍경여행 ,11000,"쪽동백 융단 밟고 족도리풀 눈 맞추는 꽃길, 남양주 천마산",경기도,31,남양주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=217c9eac-e950-490e-846a-f28030ab8ecc,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=5df25969-d771-43f3-896b-b363063d0fa5
b21af276-0686-4bea-acca-5951949cd79f,명소여행 ,11400,혼자 떠나는 파주출판도시 북카페 여행,경기도,31,파주시,27,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9b1bcaad-6588-440d-82d2-58f308bda240,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b21af276-0686-4bea-acca-5951949cd79f
43d274d3-4f4f-46e7-b4c8-1212de7160bb,자연풍경여행 ,11000,"가을바람 불어오는 저수지와 갯골을 찾아서, 시흥시 산책",경기도,31,시흥시,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9287e747-681e-4f60-982f-5c1afec98980,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=43d274d3-4f4f-46e7-b4c8-1212de7160bb
456e69d1-4fa2-413d-bd58-5bf85af50675,교육·문화여행 ,10400,냠냠 경기도어린이식품안전체험관 부천센터,경기도,31,부천시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9baa7133-23d7-4b8a-a7cb-befc1046773f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=456e69d1-4fa2-413d-bd58-5bf85af50675
4a327cbc-0329-4df9-95b9-d4cee40ffc56,명소여행 ,11400,"트래블리더 7기, 출발합니다! 대한민국 구석구석",전라남도,38,담양군,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d1fef9b5-919a-4c47-be99-d5a5c0651498,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4a327cbc-0329-4df9-95b9-d4cee40ffc56
15ac7d39-7317-461d-9bd1-108c0a0049b3,맛있는여행,11200,"포항~부산, 여름 동해안 볼방&먹방 여행",경상북도,35,포항시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=23346f99-c1a7-447e-8266-f77dcb97faba,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=15ac7d39-7317-461d-9bd1-108c0a0049b3
b1a55d50-da85-4f60-bbf7-be41a5d4e245,맛있는여행,11200,"산청 금수암, 사찰음식 배우는 건강 여행",경상남도,36,산청군,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=87139d76-8461-4127-b5de-cb55a0aeb5df,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b1a55d50-da85-4f60-bbf7-be41a5d4e245
a6a26df5-6d2e-4f98-9814-0464b6a4546d,이색체험여행,10200,"수원 KT위즈파크 주변 명소 나들이, 이색 박물관 관람하고 KT위즈파크에서 야구 즐겨요",경기도,31,수원시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35b4e973-3eb0-4d3f-a226-7552d3829f5c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a6a26df5-6d2e-4f98-9814-0464b6a4546d
ac2c4bea-22b7-49a7-9868-9c4aa19ae14b,자연풍경여행 ,11000,"수련꽃 만발한 연못과 천연림 나들이, 제주 선흘반못과 동백동산 숲길",제주도,39,제주시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eebd90ff-dc2d-4aca-9652-5482919b7093,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ac2c4bea-22b7-49a7-9868-9c4aa19ae14b
cc9426f3-b421-42b2-8759-c5327da605fa,자연풍경여행 ,11000,"야생의 초원, 대관령 하늘목장 ",강원특별자치도,32,평창군,15,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b69d76e-a065-4952-8128-d533c117fb68,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cc9426f3-b421-42b2-8759-c5327da605fa
c6955398-ede4-4d54-905a-e3b1aacd939c,자연풍경여행 ,11000,"겨울왕국, 하얀 눈에 안긴 내소사와 곰소염전 변산반도 힐링 여행",전북특별자치도,37,부안군,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6a520e45-43d6-4e60-a9fe-d0cf620fd800,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c6955398-ede4-4d54-905a-e3b1aacd939c
12df8e59-a500-4569-af50-aaaaa4922e33,이색체험여행,10200,"삼국시대 돌방무덤에서 디지털 수족관까지, 판교 타임머신 여행",경기도,31,성남시,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=26f5cdc5-4b92-4523-9887-b010a178cd0d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=12df8e59-a500-4569-af50-aaaaa4922e33
7809a513-e811-4c88-bda2-51dd5cac22a0,전통·역사여행,10500,강원감영이 남긴 원주의 유산을 찾아,강원특별자치도,32,원주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c0fef5a4-20c8-434d-96eb-9cc17609d429,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7809a513-e811-4c88-bda2-51dd5cac22a0
bdeae389-9f91-4861-bf00-9d552ee090bf,자연풍경여행 ,11000,"우리나라 첫 번째, 바다를 품은 자연휴양림 '국립변산자연휴양림'",전북특별자치도,37,부안군,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3b1303bf-c871-4155-847e-ee0c39985f1a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=bdeae389-9f91-4861-bf00-9d552ee090bf
03aab563-a9ca-407e-885b-67f4fffb5a4e,맛있는여행,11200,"더위야, 물렀거라! 속초의 뜨거운 맛 vs 시원한 맛",강원특별자치도,32,속초시,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d819d236-76c7-49ee-9b4d-6d1fd9bac91e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=03aab563-a9ca-407e-885b-67f4fffb5a4e
64b8bf41-3973-4258-989d-ec4ce215c25c,맛있는여행,11200,"겨울 별미 맛보고, 전곡항 설경도 감상하고 화성 사강시장을 찾아서",경기도,31,화성시,31,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd6d3d3a-0602-4b07-bfa5-528ca869cf6d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=64b8bf41-3973-4258-989d-ec4ce215c25c
fe0c20bd-1e43-411d-8368-043582a79a0b,맛있는여행,11200,전어·꽃게·대하 가을 별미 삼총사와 함께한 서해안 가을 여행,충청남도,34,서천군,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc872aa0-9c96-4ef1-9a34-2d0d95cfd157,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=fe0c20bd-1e43-411d-8368-043582a79a0b
48a382e4-9cc6-47c2-a459-28a34e26f999,전통·역사여행,10500,대한제국을 따라 중구 역사 산책,서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0aa5b82a-ce69-4c18-b981-627ddb290cd5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=48a382e4-9cc6-47c2-a459-28a34e26f999
c38a0cfb-76b5-4c5a-8c92-74df58fd918a,전통·역사여행,10500,"지구 최후의 분단국 대한민국의 지금을 보다, 용산 전쟁기념관",서울,1,용산구,21,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=613fae5d-107f-444d-86aa-e9b55995af93,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c38a0cfb-76b5-4c5a-8c92-74df58fd918a
c9cf6aaf-090f-4b1f-8fd8-f786ab14a70c,맛있는여행,11200,수락산 자락으로 떠나는 봄날 데이트,서울,1,노원구,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b92808bb-8335-4013-9b84-63c7023c0a65,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c9cf6aaf-090f-4b1f-8fd8-f786ab14a70c
7dc61e4d-bdd2-476f-97f4-932deff0de03,맛있는여행,11200,"80여년, 3대가 잇는 술도가 당진  해나루쌀과 하얀 연꽃의 으뜸 조화, 백련막걸리",충청남도,34,당진시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ef1d0de-8ee7-4d51-b1b3-19f04bc0f351,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7dc61e4d-bdd2-476f-97f4-932deff0de03
61abf1f0-0d40-4d56-8569-5e18913da48f,맛있는여행,11200,나는 밥심으로 산다! ‘임금님표 이천쌀밥’ 한 그릇에 원기회복 절로,경기도,31,이천시,26,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=17a5c1d3-52f6-47f1-a8ef-3ea887bd460f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=61abf1f0-0d40-4d56-8569-5e18913da48f
bea714cf-1d26-43ea-a1ad-4ce3aa61d118,자연풍경여행 ,11000,"망망대해 몽돌길 열리는 신비의 섬, 힐링 트레킹, 통영 소매물도~등대섬",경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0df32c3-1575-4cb0-bb9c-2d01d5ed5e79,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=bea714cf-1d26-43ea-a1ad-4ce3aa61d118
aa453711-36c0-45df-8ebb-0b3a340d3759,맛있는여행,11200,"통영, 어디까지 맛봤니? 1년 365일 맛볼 수 있는 통영 사철 별미",경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0f227596-a1be-4dfa-a646-93a3a5ac8fa4,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=aa453711-36c0-45df-8ebb-0b3a340d3759
7e6ddc20-2bb9-4956-836a-8eb754cf5ac5,도심풍경여행 ,11100,"도시 위를 달리는 하늘열차, 대구도시철도 3호선",대구,4,중구,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3995ada5-8a9e-4add-a55b-5031233e6df7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7e6ddc20-2bb9-4956-836a-8eb754cf5ac5
48123704-bba5-44f0-b77f-9cfe477fa738,이색체험여행,10200,"권율로 따라가며 예술 감각을 키운다, 양주 미술관 3선",경기도,31,양주시,18,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d1a2926-8f32-4a72-9a07-22f627a852ce,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=48123704-bba5-44f0-b77f-9cfe477fa738
19a71fd8-1b99-4cdd-be71-bae714519e86,자연체험여행,10100,"30년 만에 속살 드러낸 ‘비밀의 숲’, ‘서울대공원 산림치유숲’ 체험기",경기도,31,과천시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2c059aa5-4753-437d-ab64-49ad0933abaa,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=19a71fd8-1b99-4cdd-be71-bae714519e86
e9c74637-7df6-4ade-b2c1-0868c09a06d7,자연풍경여행 ,11000,"동해안 최고의 숨은 비경, 강릉 헌화로 드라이브 코스",강원특별자치도,32,강릉시,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d344c717-f95e-4b3a-a912-5f74048d33b2,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e9c74637-7df6-4ade-b2c1-0868c09a06d7
cf02ed79-2d3e-4222-886d-39523994937f,맛있는여행,11200,"충주의 밥맛 좋은 집, 여기 있슈~",충청북도,33,충주시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b856abf4-61a5-4828-9dcf-e4b1253e5c12,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cf02ed79-2d3e-4222-886d-39523994937f
ac6940d6-0d1f-4d76-8e90-d377ec1db318,맛있는여행,11200,"“맛있는 채식, 어디 없을까요?” 잡식주의자의 채식식당 체험기",서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53ef7e27-a127-458d-8a4d-4d2d18258c8d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ac6940d6-0d1f-4d76-8e90-d377ec1db318
ee0206cb-f6c2-4cf7-833f-fe36fac5c4df,맛있는여행,11200,"허기진 겨울날, 깊은 향으로 치유해다오! 차(茶) 테라피…한방카페 여행",서울,1,종로구,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2281ad72-8fbe-4752-8444-3f8f6d4c292e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ee0206cb-f6c2-4cf7-833f-fe36fac5c4df
4048e880-d7a5-4c70-8553-d049a51a6cf6,맛있는여행,11200,"돌산갓 넣은 빵부터 거문도 해풍쑥 넣은 빵까지, 여수 명물 빵 투어",전라남도,38,여수시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74ce68c9-37da-4907-a3db-30947a486230,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4048e880-d7a5-4c70-8553-d049a51a6cf6
971e94d7-ef76-41a1-bc99-44e2c2871ad4,맛있는여행,11200,"덕자랑 보리굴비랑, 밥도둑 다 모여라! 영광 밥도둑 여행",전라남도,38,영광군,16,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98c29c13-7839-4315-b222-a463cf2d9fe6,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=971e94d7-ef76-41a1-bc99-44e2c2871ad4
1b8438cc-91f3-4bbc-bbe8-fb3e6f0184a2,이색체험여행,10200,"Healthy 원주, Happy 관광공사 와 함께 한 원주 나들이",강원특별자치도,32,원주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=71943e55-65ed-48e5-989c-1719bc8144f7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1b8438cc-91f3-4bbc-bbe8-fb3e6f0184a2
e024af66-63a0-46b3-9b28-925e8df9354d,자연풍경여행 ,11000,"바닷물고기를 손으로 잡는 곳, 군산 신시도",전북특별자치도,37,군산시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a6dab84a-26ca-492b-b7df-2f96de42b9e2,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e024af66-63a0-46b3-9b28-925e8df9354d
f149ebd3-a558-4c2e-9b53-9a9a72874505,맛있는여행,11200,"택시기사가 인정한 맛집 거리, 성북동 기사식당길",서울,1,성북구,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8f65ad8f-0f1b-4e79-bc6a-5a5b4c6239fd,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f149ebd3-a558-4c2e-9b53-9a9a72874505
fe51822d-9396-437a-ad4e-fdded083feeb,맛있는여행,11200,"중국 일상의 맛을 찾아, 대림2동 중국촌",서울,1,영등포구,20,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cfc3e0f3-7716-4c05-b4a7-95933d6f59f1,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=fe51822d-9396-437a-ad4e-fdded083feeb
a637faad-be6a-459a-81e3-cd3b2f1489a8,명소여행 ,11400,"양곡창고의 화려한 변신, 담양 담빛예술창고",전라남도,38,담양군,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a79fb468-447e-49d0-8717-d331fc268c45,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a637faad-be6a-459a-81e3-cd3b2f1489a8
01132059-6955-42c8-8791-3a99f6ab0039,촬영지여행 ,10800,"촬영장소도 모스트스럽게! 애틋한 첫사랑의 설렘을 실은 곳, 드라마 ‘그녀는 예뻤다’",경기도,31,파주시,27,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=70189968-df91-4701-8a07-0009e31562d3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=01132059-6955-42c8-8791-3a99f6ab0039
0db2f7c0-69b3-43c4-8bdb-359abb5ba7c7,도심풍경여행 ,11100,박수근과 백남준이 살았던 창신동 골목 돌아 동묘벼룩시장까지,서울,1,종로구,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f23a316-bb1e-4cb1-acb5-0f00768c8f39,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0db2f7c0-69b3-43c4-8bdb-359abb5ba7c7
32d534c0-579b-4ea6-9527-7576446fdfe0,교육·문화여행 ,10400,"폐교에서 책 짓는 마을로, 고창 책마을해리",전북특별자치도,37,고창군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d66ff3df-de23-4755-be9e-d0f9bc860984,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=32d534c0-579b-4ea6-9527-7576446fdfe0
ed292b48-bcd4-4bda-9907-bace8a0861a3,축제여행 ,10700,어둠이 내리면 산타가 나타난다! 청도 프로방스 포토랜드,경상북도,35,청도군,20,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fa4bae34-ffd7-4b3b-bc24-523f7b6a0daa,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ed292b48-bcd4-4bda-9907-bace8a0861a3
fb717459-0f72-4e0b-be34-c0f387d4a163,명소여행 ,11400,청양을 즐기는 3가지 방법,충청남도,34,청양군,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33a73479-5524-4b19-9587-1db194763767,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=fb717459-0f72-4e0b-be34-c0f387d4a163
5a61f1f4-1201-4225-aee4-46818cbea9bb,교육·문화여행 ,10400,"단풍을, 계절을 묻는 곳, 부여 무량사",충청남도,34,부여군,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a9b3b08a-b947-4796-bde4-804978d3a3ce,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=5a61f1f4-1201-4225-aee4-46818cbea9bb
3723aa3a-1e22-4733-bf02-4addcc9a51c4,교육·문화여행 ,10400,"빛고을에 들어선 아시아 문화의 허브, 국립아시아문화전당",광주,5,동구,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0803155-7b94-47b9-8b98-267098b55513,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3723aa3a-1e22-4733-bf02-4addcc9a51c4
772d38d1-d090-436a-a003-b68f12f3831d,이색체험여행,10200,"TV 속 주인공은 내가, 내가 해! MBC WORLD 방송테마파크 [내 고향 여행_서울편]",서울,1,마포구,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ec2fc6ea-9f22-4f72-ab28-003054493e26,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=772d38d1-d090-436a-a003-b68f12f3831d
8ced4d97-1c03-4f42-8ed4-f921e217f1c8,교육·문화여행 ,10400,"부산 사람도 모르는 부산이야기, 산만디",부산,6,동구,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=367dc525-c13b-4f3b-b834-df3fb81255d1,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8ced4d97-1c03-4f42-8ed4-f921e217f1c8
6145f0e4-b6ca-4537-a8be-18deaccf7f5a,맛있는여행,11200,"사랑한다면, 말바우시장 반반이처럼",광주,5,북구,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=40c4ced9-0ec6-4119-b716-719ec8be1c22,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=6145f0e4-b6ca-4537-a8be-18deaccf7f5a
8dc6744a-d143-43e8-9e74-52ba66b11487,자연풍경여행 ,11000,"바닷가 앞 꽃을 피우다, 김녕금속공예벽화마을 고장난길 ",제주도,39,제주시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=516e3a6f-f388-4908-a3b3-c3c87a390dcb,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8dc6744a-d143-43e8-9e74-52ba66b11487
410b889d-fe6a-4594-b931-36a7bcd2d3f0,교육·문화여행 ,10400,지질 공부가 신나요! 대전 지질박물관,대전,3,유성구,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b8aaa8e1-94ac-4d19-b78f-a88932db9593,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=410b889d-fe6a-4594-b931-36a7bcd2d3f0
ec031fa0-44fd-4877-a544-eaafac42413a,맛있는여행,11200,"신나는 농구 경기 한판, 맛있는 요리 한판!",경기도,31,안양시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fe99b257-2d7f-46b8-9c35-342f2dbd9c09,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ec031fa0-44fd-4877-a544-eaafac42413a
86407171-affc-4580-b2f2-4377efd63d2f,축제여행 ,10700,"겨울에 즐기는 아름다운 빛의 향연, 가평 아침고요수목원 오색별빛정원전",경기도,31,가평군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3005421d-5815-4652-bc96-437157e655ec,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=86407171-affc-4580-b2f2-4377efd63d2f
9b93596c-b8f4-46d5-be6c-ed8b4158b975,촬영지여행 ,10800,‘캠프 그리브스’에서라면 나도 태양의 후예!,경기도,31,파주시,27,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f08d100a-d232-464c-8d53-c359366aaaac,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9b93596c-b8f4-46d5-be6c-ed8b4158b975
cf75e7bd-4955-4a88-ba94-bcaf7ae21b5e,명소여행 ,11400,"여기는 해방촌? 카사블랑카, 스토리지북앤필름, 쏘피지니",서울,1,용산구,21,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9123c2fb-6923-4748-9099-75a375dd6ca4,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cf75e7bd-4955-4a88-ba94-bcaf7ae21b5e
2a69da82-63d9-411b-bc6d-70f29f0f2ccc,이색체험여행,10200,"꿈이 별처럼 쏟아지는 곳, ‘송암스페이스센터’",경기도,31,양주시,18,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=47b2e096-5114-48f0-aa4e-6b5e7a9ba5fe,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=2a69da82-63d9-411b-bc6d-70f29f0f2ccc
2357ad81-8319-437f-9630-558a53e647b6,축제여행 ,10700,"짙게 밴 봄 향기 속 초록 세상, 고창 청보리밭축제",전북특별자치도,37,고창군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e5cb5914-c657-451c-82d4-b4fde4166b2a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=2357ad81-8319-437f-9630-558a53e647b6
351cb0df-c4fa-418d-93a8-a8c096da82f5,전통·역사여행,10500,"에헴, 오감만족 양반 고을 안동 여행 OLD&NEW ",경상북도,35,안동시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f8cb4237-6e73-4065-afb7-d76196970abe,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=351cb0df-c4fa-418d-93a8-a8c096da82f5
